Episode,Total_Reward,Steps,Goal_Reached,Outcome,Epsilon,Maximum_Q_Change,Success,Rolling_Average_Reward,Rolling_Average_Steps,Rolling_Success_Rate,Rolling_Average_Q_Change
1064,93,8,True,Goal reached,0.05,0.0,1,92.1,8.34,100.0,0.0069833865834812055
1065,88,9,True,Goal reached,0.05,0.012880320637563614,1,92.07,8.33,100.0,0.005723100619744912
1066,78,11,True,Goal reached,0.05,0.08376852362968634,1,91.92,8.36,100.0,0.006560785856041775
1067,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.006463218753110595
1068,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.006463218753110595
1069,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.006463218753110595
1070,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.006463218753110595
1071,91,10,True,Goal reached,0.05,0.11782767792226423,1,91.95,8.37,100.0,0.007641495532333238
1072,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007641495532333238
1073,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007641495532333238
1074,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007641495532333238
1075,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007641495532333238
1076,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007641495532333238
1077,91,10,True,Goal reached,0.05,0.005705319416918542,1,91.95,8.37,100.0,0.007559853713166262
1078,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007559853713166262
1079,88,9,True,Goal reached,0.05,0.07539167126672197,1,91.9,8.38,100.0,0.008313770425833483
1080,93,8,True,Goal reached,0.05,0.0,1,91.9,8.38,100.0,0.008313770425833483
1081,93,8,True,Goal reached,0.05,0.0,1,91.9,8.38,100.0,0.008313770425833483
1082,88,9,True,Goal reached,0.05,0.013647759154864048,1,91.85,8.39,100.0,0.008450248017382122
1083,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008450248017382122
1084,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008450248017382122
1085,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008450248017382122
1086,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008450248017382122
1087,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008450248017382122
1088,93,8,True,Goal reached,0.05,0.0,1,91.92,8.36,100.0,0.007991599440435877
1089,93,8,True,Goal reached,0.05,0.0,1,91.92,8.36,100.0,0.007991599440435877
1090,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.00787079313892157
1091,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.00787079313892157
1092,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.00787079313892157
1093,88,9,True,Goal reached,0.05,0.006026472977907815,1,91.92,8.36,100.0,0.007931057868700648
1094,88,9,True,Goal reached,0.05,0.005266176047996396,1,91.87,8.37,100.0,0.007983719629180612
1095,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.007983719629180612
1096,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.007983719629180612
1097,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.007983719629180612
1098,93,8,True,Goal reached,0.05,0.0,1,91.92,8.36,100.0,0.007832077860793091
1099,93,8,True,Goal reached,0.05,0.0,1,91.92,8.36,100.0,0.007832077860793091
1100,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.007278363026958629
1101,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.007278363026958629
1102,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.007278363026958629
1103,93,8,True,Goal reached,0.05,0.0,1,91.99,8.33,100.0,0.007055044513396638
1104,91,10,True,Goal reached,0.05,0.04127837192516637,1,92.02,8.34,100.0,0.007441241481748122
1105,91,10,True,Goal reached,0.05,0.03638260927394299,1,92.0,8.36,100.0,0.007805067574487552
1106,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.007805067574487552
1107,86,11,True,Goal reached,0.05,0.011592288573808673,1,91.93,8.39,100.0,0.007920990460225638
1108,83,10,True,Goal reached,0.05,0.005423825680111349,1,91.83,8.41,100.0,0.007975228717026751
1109,93,8,True,Goal reached,0.05,0.0,1,91.83,8.41,100.0,0.007975228717026751
1110,93,8,True,Goal reached,0.05,0.0,1,91.88,8.4,100.0,0.007738840862620364
1111,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007334589648465411
1112,88,9,True,Goal reached,0.05,0.00878103926379481,1,91.9,8.38,100.0,0.007422400041103359
1113,93,8,True,Goal reached,0.05,0.0,1,91.9,8.38,100.0,0.007422400041103359
1114,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007046244287752828
1115,88,9,True,Goal reached,0.05,0.01043305971641928,1,91.9,8.38,100.0,0.0071505748849170206
1116,91,10,True,Goal reached,0.05,0.10843506494447297,1,91.93,8.39,100.0,0.00812619986299886
1117,93,8,True,Goal reached,0.05,0.0,1,91.93,8.39,100.0,0.00812619986299886
1118,93,8,True,Goal reached,0.05,0.0,1,91.93,8.39,100.0,0.00812619986299886
1119,88,9,True,Goal reached,0.05,0.049834335045098044,1,91.95,8.37,100.0,0.008499717701447267
1120,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.008499717701447267
1121,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.008499717701447267
1122,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.008387374740644944
1123,83,10,True,Goal reached,0.05,0.004739558443205283,1,91.87,8.37,100.0,0.008434770325076996
1124,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.008371377887111252
1125,88,9,True,Goal reached,0.05,0.036754149495585864,1,91.84,8.36,100.0,0.00873891938206711
1126,88,9,True,Goal reached,0.05,0.02726911494311679,1,91.79,8.37,100.0,0.009011610531498277
1127,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.009011610531498277
1128,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.009011610531498277
1129,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.009011610531498277
1130,93,8,True,Goal reached,0.05,0.0,1,91.84,8.36,100.0,0.008507438384782446
1131,93,8,True,Goal reached,0.05,0.0,1,91.84,8.36,100.0,0.008507438384782446
1132,88,9,True,Goal reached,0.05,0.021274906896579182,1,91.84,8.36,100.0,0.00826643252170399
1133,93,8,True,Goal reached,0.05,0.0,1,91.84,8.36,100.0,0.00826643252170399
1134,93,8,True,Goal reached,0.05,0.0,1,91.84,8.36,100.0,0.00826643252170399
1135,88,9,True,Goal reached,0.05,0.027195828436390457,1,91.79,8.37,100.0,0.008538390806067895
1136,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008538390806067895
1137,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008538390806067895
1138,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008538390806067895
1139,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008538390806067895
1140,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008538390806067895
1141,88,9,True,Goal reached,0.05,0.033078734546023725,1,91.74,8.38,100.0,0.008869178151528132
1142,93,8,True,Goal reached,0.05,0.0,1,91.79,8.37,100.0,0.008810665084328094
1143,88,9,True,Goal reached,0.05,0.00978531042265729,1,91.74,8.38,100.0,0.008908518188554666
1144,93,8,True,Goal reached,0.05,0.0,1,91.74,8.38,100.0,0.008908518188554666
1145,93,8,True,Goal reached,0.05,0.0,1,91.76,8.36,100.0,0.007628829851325065
1146,86,11,True,Goal reached,0.05,0.010896267979077834,1,91.69,8.39,100.0,0.007737792531115843
1147,93,8,True,Goal reached,0.05,0.0,1,91.69,8.39,100.0,0.007737792531115843
1148,91,10,True,Goal reached,0.05,0.0709165593273724,1,91.67,8.41,100.0,0.008446958124389567
1149,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1150,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1151,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1152,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1153,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1154,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008446958124389567
1155,88,9,True,Goal reached,0.05,0.0038390423389955686,1,91.62,8.42,100.0,0.008485348547779523
1156,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1157,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1158,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1159,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1160,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1161,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1162,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.008485348547779523
1163,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.008384239883057419
1164,91,10,True,Goal reached,0.05,0.0650356811005679,1,91.62,8.42,100.0,0.009034596694063098
1165,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.008905793487687462
1166,91,10,True,Goal reached,0.05,0.04011157592744041,1,91.8,8.4,100.0,0.008469224010665001
1167,88,9,True,Goal reached,0.05,0.007902935337426698,1,91.75,8.41,100.0,0.00854825336403927
1168,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.00854825336403927
1169,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.00854825336403927
1170,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.00854825336403927
1171,88,9,True,Goal reached,0.05,0.0034551381050960117,1,91.72,8.4,100.0,0.007404527965867587
1172,93,8,True,Goal reached,0.05,0.0,1,91.72,8.4,100.0,0.007404527965867587
1173,93,8,True,Goal reached,0.05,0.0,1,91.72,8.4,100.0,0.007404527965867587
1174,93,8,True,Goal reached,0.05,0.0,1,91.72,8.4,100.0,0.007404527965867587
1175,93,8,True,Goal reached,0.05,0.0,1,91.72,8.4,100.0,0.007404527965867587
1176,93,8,True,Goal reached,0.05,0.0,1,91.72,8.4,100.0,0.007404527965867587
1177,93,8,True,Goal reached,0.05,0.0,1,91.74,8.38,100.0,0.007347474771698401
1178,91,10,True,Goal reached,0.05,0.059621812925854556,1,91.72,8.4,100.0,0.007943692900956947
1179,86,11,True,Goal reached,0.05,0.004621308727706719,1,91.7,8.42,100.0,0.007235989275566794
1180,88,9,True,Goal reached,0.05,0.019147416206919843,1,91.65,8.43,100.0,0.007427463437635993
1181,88,9,True,Goal reached,0.05,0.007112641803672659,1,91.6,8.44,100.0,0.007498589855672719
1182,93,8,True,Goal reached,0.05,0.0,1,91.65,8.43,100.0,0.007362112264124079
1183,88,9,True,Goal reached,0.05,0.02447624559275141,1,91.6,8.44,100.0,0.007606874720051593
1184,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1185,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1186,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1187,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1188,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1189,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1190,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1191,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1192,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.007606874720051593
1193,93,8,True,Goal reached,0.05,0.0,1,91.65,8.43,100.0,0.007546609990272515
1194,91,10,True,Goal reached,0.05,0.09974269778301448,1,91.68,8.44,100.0,0.008491375207622696
1195,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008491375207622696
1196,91,10,True,Goal reached,0.05,0.032744348346554375,1,91.66,8.46,100.0,0.00881881869108824
1197,86,11,True,Goal reached,0.05,0.009099779824985887,1,91.59,8.49,100.0,0.008909816489338099
1198,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.008909816489338099
1199,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.008909816489338099
1200,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.008909816489338099
1201,88,9,True,Goal reached,0.05,0.009389753744784457,1,91.54,8.5,100.0,0.009003714026785943
1202,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.009003714026785943
1203,88,9,True,Goal reached,0.05,0.009806641181171472,1,91.49,8.51,100.0,0.009101780438597657
1204,93,8,True,Goal reached,0.05,0.0,1,91.51,8.49,100.0,0.008688996719345993
1205,81,12,True,Goal reached,0.05,0.03610041833469779,1,91.41,8.51,100.0,0.008686174809953541
1206,93,8,True,Goal reached,0.05,0.0,1,91.41,8.51,100.0,0.008686174809953541
1207,91,10,True,Goal reached,0.05,0.0294699135119032,1,91.46,8.5,100.0,0.008864951059334486
1208,88,9,True,Goal reached,0.05,0.00845077837030317,1,91.51,8.49,100.0,0.008895220586236405
1209,91,10,True,Goal reached,0.05,0.004159177854930363,1,91.49,8.51,100.0,0.00893681236478571
1210,93,8,True,Goal reached,0.05,0.0,1,91.49,8.51,100.0,0.00893681236478571
1211,88,9,True,Goal reached,0.05,0.06785250414004906,1,91.44,8.52,100.0,0.009615337406186199
1212,93,8,True,Goal reached,0.05,0.0,1,91.49,8.51,100.0,0.009527527013548252
1213,91,10,True,Goal reached,0.05,0.05464036157507479,1,91.47,8.53,100.0,0.010073930629299
1214,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.010073930629299
1215,88,9,True,Goal reached,0.05,0.029770861091421352,1,91.47,8.53,100.0,0.01026730864304902
1216,88,9,True,Goal reached,0.05,0.026793774982280638,1,91.44,8.52,100.0,0.009450895743427097
1217,93,8,True,Goal reached,0.05,0.0,1,91.44,8.52,100.0,0.009450895743427097
1218,91,10,True,Goal reached,0.05,0.008189801842490851,1,91.42,8.54,100.0,0.009532793761852005
1219,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.009034450411401026
1220,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.009034450411401026
1221,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.009034450411401026
1222,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.009034450411401026
1223,93,8,True,Goal reached,0.05,0.0,1,91.57,8.51,100.0,0.008987054826968972
1224,93,8,True,Goal reached,0.05,0.0,1,91.57,8.51,100.0,0.008987054826968972
1225,93,8,True,Goal reached,0.05,0.0,1,91.62,8.5,100.0,0.008619513332013114
1226,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1227,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1228,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1229,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1230,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1231,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.008346822182581946
1232,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.008134073113616153
1233,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.008134073113616153
1234,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.008134073113616153
1235,93,8,True,Goal reached,0.05,0.0,1,91.77,8.47,100.0,0.007862114829252248
1236,93,8,True,Goal reached,0.05,0.0,1,91.77,8.47,100.0,0.007862114829252248
1237,93,8,True,Goal reached,0.05,0.0,1,91.77,8.47,100.0,0.007862114829252248
1238,88,9,True,Goal reached,0.05,0.024542203448810085,1,91.72,8.48,100.0,0.00810753686374035
1239,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.00810753686374035
1240,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.00810753686374035
1241,89,12,True,Goal reached,0.05,0.05005898236519357,1,91.73,8.51,100.0,0.008277339341932049
1242,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.008277339341932049
1243,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.008179486237705475
1244,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.008179486237705475
1245,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.008179486237705475
1246,86,11,True,Goal reached,0.05,0.09170445340441091,1,91.78,8.5,100.0,0.008987568091958806
1247,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.008987568091958806
1248,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1249,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1250,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1251,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1252,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1253,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.008278402498685082
1254,91,10,True,Goal reached,0.05,0.0037432600694415896,1,91.78,8.5,100.0,0.008315835099379498
1255,88,9,True,Goal reached,0.05,0.007605700533275694,1,91.78,8.5,100.0,0.0083535016813223
1256,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0083535016813223
1257,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0083535016813223
1258,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0083535016813223
1259,88,9,True,Goal reached,0.05,0.06106725372604416,1,91.73,8.51,100.0,0.00896417421858274
1260,91,10,True,Goal reached,0.05,0.007370821658241766,1,91.71,8.53,100.0,0.009037882435165158
1261,93,8,True,Goal reached,0.05,0.0,1,91.71,8.53,100.0,0.009037882435165158
1262,91,10,True,Goal reached,0.05,0.008819495479698958,1,91.69,8.55,100.0,0.00912607738996215
1263,83,10,True,Goal reached,0.05,0.02208798310392268,1,91.59,8.57,100.0,0.009346957221001375
1264,93,8,True,Goal reached,0.05,0.0,1,91.61,8.55,100.0,0.008696600409995696
1265,93,8,True,Goal reached,0.05,0.0,1,91.61,8.55,100.0,0.008696600409995696
1266,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.008295484650721292
1267,89,12,True,Goal reached,0.05,2.4684817145230795,1,91.64,8.56,100.0,0.03290127244257782
1268,93,8,True,Goal reached,0.05,0.0,1,91.64,8.56,100.0,0.03290127244257782
1269,93,8,True,Goal reached,0.05,0.0,1,91.64,8.56,100.0,0.03290127244257782
1270,93,8,True,Goal reached,0.05,0.0,1,91.64,8.56,100.0,0.03290127244257782
1271,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.03286672106152686
1272,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.03286672106152686
1273,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.03286672106152686
1274,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.03286672106152686
1275,91,10,True,Goal reached,0.05,0.0033689340624931674,1,91.67,8.57,100.0,0.03290041040215179
1276,93,8,True,Goal reached,0.05,0.0,1,91.67,8.57,100.0,0.03290041040215179
1277,91,10,True,Goal reached,0.05,0.020098666220576433,1,91.65,8.59,100.0,0.03310139706435756
1278,91,10,True,Goal reached,0.05,0.041977679970962356,1,91.65,8.59,100.0,0.032924955734808636
1279,93,8,True,Goal reached,0.05,0.0,1,91.72,8.56,100.0,0.032878742647531566
1280,88,9,True,Goal reached,0.05,0.006401377623319604,1,91.72,8.56,100.0,0.03275128226169557
1281,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03268015584365884
1282,88,9,True,Goal reached,0.05,0.006845130479945283,1,91.72,8.56,100.0,0.03274860714845829
1283,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1284,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1285,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1286,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1287,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1288,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.03250384469253078
1289,88,9,True,Goal reached,0.05,0.008806779380392982,1,91.72,8.56,100.0,0.03259191248633471
1290,93,8,True,Goal reached,0.05,0.0,1,91.72,8.56,100.0,0.03259191248633471
1291,93,8,True,Goal reached,0.05,0.0,1,91.72,8.56,100.0,0.03259191248633471
1292,88,9,True,Goal reached,0.05,0.008825977063054324,1,91.67,8.57,100.0,0.03268017225696525
1293,93,8,True,Goal reached,0.05,0.0,1,91.67,8.57,100.0,0.03268017225696525
1294,91,10,True,Goal reached,0.05,0.007937545931724799,1,91.67,8.57,100.0,0.03176212073845235
1295,93,8,True,Goal reached,0.05,0.0,1,91.67,8.57,100.0,0.03176212073845235
1296,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.03143467725498681
1297,93,8,True,Goal reached,0.05,0.0,1,91.76,8.52,100.0,0.03134367945673695
1298,91,10,True,Goal reached,0.05,0.023870629944639177,1,91.74,8.54,100.0,0.03158238575618334
1299,93,8,True,Goal reached,0.05,0.0,1,91.74,8.54,100.0,0.03158238575618334
1300,88,9,True,Goal reached,0.05,0.001938174140633464,1,91.69,8.55,100.0,0.031601767497589674
1301,93,8,True,Goal reached,0.05,0.0,1,91.74,8.54,100.0,0.031507869960141835
1302,93,8,True,Goal reached,0.05,0.0,1,91.74,8.54,100.0,0.031507869960141835
1303,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.03140980354833012
1304,91,10,True,Goal reached,0.05,0.007143791338549477,1,91.77,8.55,100.0,0.03148124146171561
1305,93,8,True,Goal reached,0.05,0.0,1,91.89,8.51,100.0,0.031120237278368636
1306,93,8,True,Goal reached,0.05,0.0,1,91.89,8.51,100.0,0.031120237278368636
1307,88,9,True,Goal reached,0.05,0.004881443112097372,1,91.86,8.5,100.0,0.030874352574370576
1308,93,8,True,Goal reached,0.05,0.0,1,91.91,8.49,100.0,0.030789844790667546
1309,91,10,True,Goal reached,0.05,0.018088799598515948,1,91.91,8.49,100.0,0.0309291410081034
1310,93,8,True,Goal reached,0.05,0.0,1,91.91,8.49,100.0,0.0309291410081034
1311,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.03025061596670291
1312,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.03025061596670291
1313,93,8,True,Goal reached,0.05,0.0,1,91.98,8.46,100.0,0.02970421235095216
1314,93,8,True,Goal reached,0.05,0.0,1,91.98,8.46,100.0,0.02970421235095216
1315,93,8,True,Goal reached,0.05,0.0,1,92.03,8.45,100.0,0.029406503740037948
1316,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.02913856599021514
1317,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.02913856599021514
1318,93,8,True,Goal reached,0.05,0.0,1,92.1,8.42,100.0,0.029056667971790233
1319,93,8,True,Goal reached,0.05,0.0,1,92.1,8.42,100.0,0.029056667971790233
1320,93,8,True,Goal reached,0.05,0.0,1,92.1,8.42,100.0,0.029056667971790233
1321,93,8,True,Goal reached,0.05,0.0,1,92.1,8.42,100.0,0.029056667971790233
1322,91,10,True,Goal reached,0.05,0.00642941220469595,1,92.08,8.44,100.0,0.02912096209383719
1323,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.02912096209383719
1324,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.02912096209383719
1325,93,8,True,Goal reached,0.05,0.0,1,92.08,8.44,100.0,0.02912096209383719
1326,91,10,True,Goal reached,0.05,0.032490376501229434,1,92.06,8.46,100.0,0.029445865858849486
1327,88,9,True,Goal reached,0.05,0.022028621033470586,1,92.01,8.47,100.0,0.029666152069184194
1328,93,8,True,Goal reached,0.05,0.0,1,92.01,8.47,100.0,0.029666152069184194
1329,88,9,True,Goal reached,0.05,0.019825758930124948,1,91.96,8.48,100.0,0.02986440965848544
1330,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.02986440965848544
1331,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.02986440965848544
1332,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.02986440965848544
1333,91,10,True,Goal reached,0.05,0.03842336888868658,1,91.94,8.5,100.0,0.030248643347372307
1334,93,8,True,Goal reached,0.05,0.0,1,91.94,8.5,100.0,0.030248643347372307
1335,91,10,True,Goal reached,0.05,0.00578647098421925,1,91.92,8.52,100.0,0.0303065080572145
1336,93,8,True,Goal reached,0.05,0.0,1,91.92,8.52,100.0,0.0303065080572145
1337,91,10,True,Goal reached,0.05,0.03516014322315186,1,91.9,8.54,100.0,0.030658109489446018
1338,93,8,True,Goal reached,0.05,0.0,1,91.95,8.53,100.0,0.03041268745495792
1339,93,8,True,Goal reached,0.05,0.0,1,91.95,8.53,100.0,0.03041268745495792
1340,93,8,True,Goal reached,0.05,0.0,1,91.95,8.53,100.0,0.03041268745495792
1341,93,8,True,Goal reached,0.05,0.0,1,91.99,8.49,100.0,0.029912097631305982
1342,93,8,True,Goal reached,0.05,0.0,1,91.99,8.49,100.0,0.029912097631305982
1343,93,8,True,Goal reached,0.05,0.0,1,91.99,8.49,100.0,0.029912097631305982
1344,91,10,True,Goal reached,0.05,0.0066337394924147475,1,91.97,8.51,100.0,0.02997843502623013
1345,93,8,True,Goal reached,0.05,0.0,1,91.97,8.51,100.0,0.02997843502623013
1346,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1347,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1348,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1349,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1350,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1351,93,8,True,Goal reached,0.05,0.0,1,92.04,8.48,100.0,0.02906139049218602
1352,91,10,True,Goal reached,0.05,0.03715053473264618,1,92.02,8.5,100.0,0.029432895839512484
1353,91,10,True,Goal reached,0.05,0.016279919638662932,1,92.0,8.52,100.0,0.029595695035899112
1354,93,8,True,Goal reached,0.05,0.0,1,92.02,8.5,100.0,0.029558262435204697
1355,93,8,True,Goal reached,0.05,0.0,1,92.07,8.49,100.0,0.02948220542987194
1356,89,12,True,Goal reached,0.05,0.03216532900184177,1,92.03,8.53,100.0,0.029803858719890358
